,Doc.ID,Filer.Name,Member.Name,State,District,Year,Destination,Filing.Type,Departure.Date,Return.Date,Travel.Sponsor
11936,500017981,Al Lawson,"Lawson, Al",FL,5,2017,"Tunica, MS",Original,2017-08-10,2017-08-13,Congressional Black Caucus Political Education Leadership Institute
11937,500017982,Svetlana Matt,"McNerney, Jerry",CA,9,2017,"Boston, MA",Original,2017-08-03,2017-08-04,Software Education Foundation d.b.a. Software.org: The BSA Foundation
11938,500017983,Mike Gallagher,"Gallagher, Mike",WI,8,2017,"Jackson, WY",Original,2017-08-14,2017-08-17,American Enterprise Institute
11939,500017984,"Frank Pallone, Jr.","Pallone, Frank",NJ,6,2017,"Jerusalem, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11940,500017984,"Frank Pallone, Jr.","Pallone, Frank",NJ,6,2017,"Tel Aviv, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11941,500017984,"Frank Pallone, Jr.","Pallone, Frank",NJ,6,2017,"Tiberias, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11942,500017985,Gene Green,"Green, Gene",TX,29,2017,"Jerusalem, Israel",Original,2017-07-30,2017-08-09,American Israel Education Foundation
11943,500017985,Gene Green,"Green, Gene",TX,29,2017,"Tel Aviv, Israel",Original,2017-07-30,2017-08-09,American Israel Education Foundation
11944,500017985,Gene Green,"Green, Gene",TX,29,2017,"Tiberias, Israel",Original,2017-07-30,2017-08-09,American Israel Education Foundation
11945,500017986,Nishith Pandya,"Rush, Bobby",IL,1,2017,"St. Louis, MO",Original,2017-08-08,2017-08-10,"Growmark, Inc.; Illinois Corn Marketing Board; Illinois Soybean Association Checkoff Board;"
11946,500017987,Jimmy Panetta,"Panetta, Jimmy",CA,20,2017,"Jerusalem, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11947,500017987,Jimmy Panetta,"Panetta, Jimmy",CA,20,2017,"Tel Aviv, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11948,500017987,Jimmy Panetta,"Panetta, Jimmy",CA,20,2017,"Tiberias, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11949,500017988,Mark Meadows,"Meadows, Mark",NC,11,2017,"Oslo, Norway",Original,2017-08-09,2017-08-14,Aspen Institute Congressional Program
11950,500017989,Brian Romick,"Hoyer, Steny",MD,5,2017,"Jerusalem, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11951,500017989,Brian Romick,"Hoyer, Steny",MD,5,2017,"Tel Aviv, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11952,500017989,Brian Romick,"Hoyer, Steny",MD,5,2017,"Tiberias, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11953,500017990,Charles Dent,"Dent, Charles",PA,15,2017,"Berlin, Germany",Original,2017-08-06,2017-08-11,Ripon Society; Franklin Center for Global Policy Exchange
11954,500017991,Earsdale Ash,"Clarke, Yvette",NY,9,2017,"Ames, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; the Renewable Fuels Foundation; the
11955,500017991,Earsdale Ash,"Clarke, Yvette",NY,9,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; the Renewable Fuels Foundation; the
11956,500017991,Earsdale Ash,"Clarke, Yvette",NY,9,2017,"Des Moines, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; the Renewable Fuels Foundation; the
11957,500017991,Earsdale Ash,"Clarke, Yvette",NY,9,2017,"Huxley, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; the Renewable Fuels Foundation; the
11958,500017991,Earsdale Ash,"Clarke, Yvette",NY,9,2017,"Mason City, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; the Renewable Fuels Foundation; the
11959,500017991,Earsdale Ash,"Clarke, Yvette",NY,9,2017,"Nevada, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; the Renewable Fuels Foundation; the
11960,500017992,Kyle Huwa,"Buck, Ken",CO,4,2017,"Guatemala City, Guatemala",Original,2017-08-14,2017-08-17,Guatemala Prospera
11961,500017994,Kyle Noyes,"Bacon, Don",NE,2,2017,"Ames, IA",Original,2017-08-14,2017-08-19,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11962,500017994,Kyle Noyes,"Bacon, Don",NE,2,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-19,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11963,500017994,Kyle Noyes,"Bacon, Don",NE,2,2017,"Des Moines, IA",Original,2017-08-14,2017-08-19,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11964,500017994,Kyle Noyes,"Bacon, Don",NE,2,2017,"Huxley, IA",Original,2017-08-14,2017-08-19,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11965,500017994,Kyle Noyes,"Bacon, Don",NE,2,2017,"Mason City, IA",Original,2017-08-14,2017-08-19,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11966,500017994,Kyle Noyes,"Bacon, Don",NE,2,2017,"Nevada, IA",Original,2017-08-14,2017-08-19,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11967,500017995,Bobby Rush,"Rush, Bobby",IL,1,2017,"Oslo, Norway",Original,2017-08-09,2017-08-15,Aspen Institute Congressional Program
11968,500017996,Ann Kuster,"Kuster, Ann",NH,2,2017,"Oslo, Norway",Original,2017-08-09,2017-08-15,Aspen Institute Congressional Program
11969,500017997,Susan Davis,"Davis, Susan",CA,53,2017,"Oslo, Norway",Original,2017-08-09,2017-08-18,Aspen Institute Congressional Program
11970,500017998,Bonnie Watson Coleman,"Watson Coleman, Bonnie",NJ,12,2017,"Tunica, MS",Original,2017-08-10,2017-08-13,Congressional Black Caucus Political Education & Leadership Institute
11971,500017999,Evie Kirschke-Schwartz,"Cartwright, Matt",PA,17,2017,"Ames, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11972,500017999,Evie Kirschke-Schwartz,"Cartwright, Matt",PA,17,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11973,500017999,Evie Kirschke-Schwartz,"Cartwright, Matt",PA,17,2017,"Des Moines, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11974,500017999,Evie Kirschke-Schwartz,"Cartwright, Matt",PA,17,2017,"Huxley, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11975,500017999,Evie Kirschke-Schwartz,"Cartwright, Matt",PA,17,2017,"Mason City, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11976,500017999,Evie Kirschke-Schwartz,"Cartwright, Matt",PA,17,2017,"Nevada, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11977,500018000,Graham Markiewicz,"Heck, Denny",WA,10,2017,"Palo Alto, CA",Original,2017-08-07,2017-08-10,Woodrow Wilson International Center for Scholars
11978,500018000,Graham Markiewicz,"Heck, Denny",WA,10,2017,"Seattle, WA",Original,2017-08-07,2017-08-10,Woodrow Wilson International Center for Scholars
11979,500018001,Adrian Smith,"Smith, Adrian",NE,3,2017,"Spokane, Wa",Original,2017-08-10,2017-08-12,"Imprezzio, Inc"
11980,500018002,James Robert Ballard,"Davis, Rodney",IL,13,2017,"Ames, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11981,500018002,James Robert Ballard,"Davis, Rodney",IL,13,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11982,500018002,James Robert Ballard,"Davis, Rodney",IL,13,2017,"Des Moines, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11983,500018002,James Robert Ballard,"Davis, Rodney",IL,13,2017,"Huxley, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11984,500018002,James Robert Ballard,"Davis, Rodney",IL,13,2017,"Mason City, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11985,500018002,James Robert Ballard,"Davis, Rodney",IL,13,2017,"Nevada, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11986,500018003,Ken Buck,"Buck, Ken",CO,4,2017,"Guatemala City, Guatemala",Original,2017-08-13,2017-08-17,Guatemala Prospera
11987,500018004,Tom Reed,"Reed, Tom",NY,23,2017,"Berlin, Germany",Original,2017-08-06,2017-08-11,Ripon Society; Franklin Center for Global Policy Exchange
11988,500018005,Aaron Hiller,"Conyers, John",MI,13,2017,"Palo Alto, CA",Original,2017-08-14,2017-08-17,Stanford University
11989,500018006,Chris Collins,"Collins, Chris",NY,27,2017,"Oslo, Norway",Original,2017-08-09,2017-08-15,Aspen Institute Congressional Program
11990,500018008,Lisa Blunt Rochester,"Blunt Rochester, Lisa",DE,0,2017,"Jerusalem, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11991,500018008,Lisa Blunt Rochester,"Blunt Rochester, Lisa",DE,0,2017,"Tel Aviv, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11992,500018008,Lisa Blunt Rochester,"Blunt Rochester, Lisa",DE,0,2017,"Tiberias, Israel",Original,2017-08-01,2017-08-09,American Israel Education Foundation
11993,500018009,Johanna Montiel,"Carbajal, Salud",CA,24,2017,"Ames, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11994,500018009,Johanna Montiel,"Carbajal, Salud",CA,24,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11995,500018009,Johanna Montiel,"Carbajal, Salud",CA,24,2017,"Des Moines, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11996,500018009,Johanna Montiel,"Carbajal, Salud",CA,24,2017,"Huxley, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11997,500018009,Johanna Montiel,"Carbajal, Salud",CA,24,2017,"Mason City, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11998,500018009,Johanna Montiel,"Carbajal, Salud",CA,24,2017,"Nevada, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
11999,500018010,Nick Lunneborg,"Emmer, Tom",MN,6,2017,"Ames, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12000,500018010,Nick Lunneborg,"Emmer, Tom",MN,6,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12001,500018010,Nick Lunneborg,"Emmer, Tom",MN,6,2017,"Des Moines, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12002,500018010,Nick Lunneborg,"Emmer, Tom",MN,6,2017,"Huxley, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12003,500018010,Nick Lunneborg,"Emmer, Tom",MN,6,2017,"Mason City, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12004,500018010,Nick Lunneborg,"Emmer, Tom",MN,6,2017,"Nevada, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12005,500018011,Sanford Bishop,"Bishop, Sanford",GA,2,2017,"Tunica, MS",Original,2017-08-10,2017-08-13,Congressional Black Caucus Political Education and Leadership Institute
12006,500018012,Amy Murphy,"Barton, Joe",TX,6,2017,"Palo Alto, CA",Original,2017-08-07,2017-08-10,Woodrow Wilson International Center for Scholars
12007,500018012,Amy Murphy,"Barton, Joe",TX,6,2017,"Seattle, WA",Original,2017-08-07,2017-08-10,Woodrow Wilson International Center for Scholars
12008,500018013,Patrick Meehan,"Meehan, Patrick",PA,7,2017,"Berlin, Germany",Original,2017-08-06,2017-08-11,Ripon Society; Franklin Center for Global Policy Exchange
12009,500018014,Daniel Riffle,"Conyers, John",MI,13,2017,"Palo Alto, CA",Original,2017-08-04,2017-08-10,Woodrow wilson International Center for Scholars
12010,500018014,Daniel Riffle,"Conyers, John",MI,13,2017,"Seattle, WA",Original,2017-08-04,2017-08-10,Woodrow wilson International Center for Scholars
12011,500018015,Corey Jacobson,"Lieu, Ted",CA,33,2017,"Palo Alto, CA",Original,2017-08-12,2017-08-18,Sanford University
12012,500018016,Anderson Ferguson,"Ferguson, A.",GA,3,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12013,500018016,Anderson Ferguson,"Ferguson, A.",GA,3,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12014,500018016,Anderson Ferguson,"Ferguson, A.",GA,3,2017,"Tiberias, Jerusalem",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12015,500018017,Brian Mast,"Mast, Brian",FL,18,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Faoundation
12016,500018017,Brian Mast,"Mast, Brian",FL,18,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Faoundation
12017,500018017,Brian Mast,"Mast, Brian",FL,18,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Faoundation
12018,500018018,Nita Lowey,"Lowey, Nita",NY,17,2017,"Oslo, Norway",Original,2017-08-09,2017-08-17,Aspen Institute
12019,500018019,David Price,"Price, David",NC,4,2017,"Oslo, Norway",Original,2017-08-09,2017-08-19,Aspen Institute Congressional Program
12020,500018020,Bradley Byrne,"Byrne, Bradley",AL,1,2017,"Oslo, Norway",Original,2017-08-09,2017-08-15,Aspen Institute Congressional Program
12021,500018021,Daniel Riffle,"Conyers, John",MI,13,2017,"Palo Alto, CA",Original,2017-08-04,2017-08-10,Woodrow Wilson International Center for Scholars
12022,500018021,Daniel Riffle,"Conyers, John",MI,13,2017,"Seattle, WA",Original,2017-08-04,2017-08-10,Woodrow Wilson International Center for Scholars
12023,500018022,Neal Dunn,"Dunn, Neal",FL,2,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12024,500018022,Neal Dunn,"Dunn, Neal",FL,2,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12025,500018022,Neal Dunn,"Dunn, Neal",FL,2,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12026,500018023,John Rutherford,"Rutherford, John",FL,4,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12027,500018023,John Rutherford,"Rutherford, John",FL,4,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12028,500018023,John Rutherford,"Rutherford, John",FL,4,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12029,500018024,Roger Marshall,"Marshall, Roger",KS,1,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12030,500018024,Roger Marshall,"Marshall, Roger",KS,1,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12031,500018024,Roger Marshall,"Marshall, Roger",KS,1,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12032,500018025,Jermaine Simmons,"Watson Coleman, Bonnie",NJ,12,2017,"Ames, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12033,500018025,Jermaine Simmons,"Watson Coleman, Bonnie",NJ,12,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12034,500018025,Jermaine Simmons,"Watson Coleman, Bonnie",NJ,12,2017,"Des Moines, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12035,500018025,Jermaine Simmons,"Watson Coleman, Bonnie",NJ,12,2017,"Huxley, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12036,500018025,Jermaine Simmons,"Watson Coleman, Bonnie",NJ,12,2017,"Mason City, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12037,500018025,Jermaine Simmons,"Watson Coleman, Bonnie",NJ,12,2017,"Nevada, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12038,500018026,Claudia Tenney,"Tenney, Claudia",NY,22,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12039,500018026,Claudia Tenney,"Tenney, Claudia",NY,22,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12040,500018026,Claudia Tenney,"Tenney, Claudia",NY,22,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12041,500018027,James Comer,"Comer, James",KY,1,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12042,500018027,James Comer,"Comer, James",KY,1,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12043,500018027,James Comer,"Comer, James",KY,1,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12044,500018028,John Faso,"Faso, John",NY,19,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12045,500018028,John Faso,"Faso, John",NY,19,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12046,500018028,John Faso,"Faso, John",NY,19,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12047,500018029,Jodey Arrington,"Arrington, Jodey",TX,19,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12048,500018029,Jodey Arrington,"Arrington, Jodey",TX,19,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12049,500018029,Jodey Arrington,"Arrington, Jodey",TX,19,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12050,500018030,Jenniffer Gonzalez Colon,"Gonzalez-Colon, Jenniffer",PR,0,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12051,500018030,Jenniffer Gonzalez Colon,"Gonzalez-Colon, Jenniffer",PR,0,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12052,500018030,Jenniffer Gonzalez Colon,"Gonzalez-Colon, Jenniffer",PR,0,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12053,500018031,Don Bacon,"Bacon, Don",NE,2,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12054,500018031,Don Bacon,"Bacon, Don",NE,2,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12055,500018031,Don Bacon,"Bacon, Don",NE,2,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12056,500018032,Michael Chernin,"Lieu, Ted",CA,33,2017,"Boston, MA",Original,2017-08-03,2017-08-04,Software Education Foundation d.b.a. Software.org: the BSA Foundation
12057,500018034,Darin LaHood,"LaHood, Darin",IL,18,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12058,500018034,Darin LaHood,"LaHood, Darin",IL,18,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12059,500018034,Darin LaHood,"LaHood, Darin",IL,18,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12060,500018035,Ryan Martin,"Brady, Kevin",TX,8,2017,"Covington, KY",Original,2017-08-21,2017-08-22,Casey Family Programs
12061,500018036,Anne DeCesaro,"Brady, Kevin",TX,8,2017,"Covington, KY",Original,2017-08-21,2017-08-22,Casey Family Programs
12062,500018037,Kathleen Rice,"Rice, Kathleen",NY,4,2017,"Berlin, Germany",Original,2017-08-06,2017-08-11,Ripon Society; Franklin Center for Global Policy Exchange
12063,500018038,Steve Koncar,"Webster, Daniel",FL,11,2017,"Gettysburg, PA",Original,2017-08-24,2017-08-24,National Park Foundation; the Gettysburg Foundaition; Civil War Trust
12064,500018039,Mike Johnson,"Johnson, Mike",LA,4,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12065,500018039,Mike Johnson,"Johnson, Mike",LA,4,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12066,500018039,Mike Johnson,"Johnson, Mike",LA,4,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12067,500018040,Brian Fitzpatrick,"Fitzpatrick, Brian",PA,8,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12068,500018040,Brian Fitzpatrick,"Fitzpatrick, Brian",PA,8,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12069,500018040,Brian Fitzpatrick,"Fitzpatrick, Brian",PA,8,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12070,500018041,Glenn Grothman,"Grothman, Glenn",WI,6,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12071,500018041,Glenn Grothman,"Grothman, Glenn",WI,6,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12072,500018041,Glenn Grothman,"Grothman, Glenn",WI,6,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12073,500018042,James Redfield,"Hensarling, Jeb",TX,5,2017,"Gettysburg, PA",Original,2017-08-24,2017-08-24,National Park Foundation; Gettysburg Foundation; Civil War Trust
12074,500018043,Chellie Pingree,"Pingree, Chellie",ME,1,2017,"Oslo, Norway",Original,2017-08-09,2017-08-15,Aspen Institute Congressional Program
12075,500018044,Bryan Martin,"Jones, Walter",NC,3,2017,"Gettysburg, PA",Original,2017-08-24,2017-08-24,National Park Foundation; Gettysburg Foundation; Civil War Trust
12076,500018045,Trevor TenBrink,"Huizenga, Bill",MI,2,2017,"Gettysburg, PA",Original,2017-08-24,2017-08-24,National Park Foundation; Gettysburg Foundation; Civil War Trust
12077,500018046,Karen Handel,"Handel, Karen C.",GA,6,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12078,500018046,Karen Handel,"Handel, Karen C.",GA,6,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12079,500018046,Karen Handel,"Handel, Karen C.",GA,6,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12080,500018047,Greg Gianforte,"Gianforte, Greg",MT,0,2017,"Jerusalem, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12081,500018047,Greg Gianforte,"Gianforte, Greg",MT,0,2017,"Tel Aviv, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12082,500018047,Greg Gianforte,"Gianforte, Greg",MT,0,2017,"Tiberias, Israel",Original,2017-08-06,2017-08-14,American Israel Education Foundation
12083,500018048,Kelsey Griswold,"Blum, Rod",IA,1,2017,"Ames, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12084,500018048,Kelsey Griswold,"Blum, Rod",IA,1,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12085,500018048,Kelsey Griswold,"Blum, Rod",IA,1,2017,"Des Moines, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12086,500018048,Kelsey Griswold,"Blum, Rod",IA,1,2017,"Huxley, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12087,500018048,Kelsey Griswold,"Blum, Rod",IA,1,2017,"Mason City, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12088,500018048,Kelsey Griswold,"Blum, Rod",IA,1,2017,"Nevada, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12089,500018049,Kellie Adesina,"Peterson, Collin",MN,7,2017,"Ames, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12090,500018049,Kellie Adesina,"Peterson, Collin",MN,7,2017,"Clear Lake, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12091,500018049,Kellie Adesina,"Peterson, Collin",MN,7,2017,"Des Moines, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12092,500018049,Kellie Adesina,"Peterson, Collin",MN,7,2017,"Huxley, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12093,500018049,Kellie Adesina,"Peterson, Collin",MN,7,2017,"Mason City, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
12094,500018049,Kellie Adesina,"Peterson, Collin",MN,7,2017,"Nevada, IA",Original,2017-08-14,2017-08-17,Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co
